time,AUV5_Tau_u,AUV5_Tau_v,AUV5_Tau_w,AUV5_Tau_q,AUV5_Tau_r,AUV6_Tau_u,AUV6_Tau_v,AUV6_Tau_w,AUV6_Tau_q,AUV6_Tau_r,AUV7_Tau_u,AUV7_Tau_v,AUV7_Tau_w,AUV7_Tau_q,AUV7_Tau_r,AUV8_Tau_u,AUV8_Tau_v,AUV8_Tau_w,AUV8_Tau_q,AUV8_Tau_r,AUV9_Tau_u,AUV9_Tau_v,AUV9_Tau_w,AUV9_Tau_q,AUV9_Tau_r
164.2,18.06500675,-61.98138736,-10.51025952,-64.52897904,-7.070712598,32.67538503,71.66766565,-18.90968584,-64.53114541,-7.049361064,17.8628691,-62.00536925,-12.39327629,-64.53118709,-7.04349137,-5.315208623,15.66011362,-2.209185892,-64.14888521,-6.720220905,-16.84162886,14.73041542,-97.15695293,-63.87222525,-6.72819559
164.3,18.67247266,-63.96199869,-13.44972524,-64.02110431,-6.734346992,32.47021202,68.68409515,-21.51452064,-64.01975567,-6.714754844,17.69175007,-65.00499693,-14.98417546,-64.02404083,-6.714330726,-6.596573357,12.58274679,-4.279995582,-63.95020454,-6.363511958,-17.82928488,14.18767596,-98.71004215,-63.96063485,-6.371003478
164.4,18.07384462,-67.50109187,-15.20870316,-64.1306328,-6.362153225,32.1182494,67.75347393,-23.38834086,-64.127095,-6.348204933,17.87918228,-67.53762308,-17.07712275,-64.13447803,-6.352755115,-7.458975968,13.24277709,-5.90591739,-64.10884912,-6.264998173,-17.84109462,11.61138219,-101.7380345,-64.9609891,-6.270356465
164.5,18.53225559,-69.1331456,-16.50808565,-64.28156535,-5.991113844,32.53940268,66.14809374,-24.66419466,-64.27837064,-5.983843895,18.33963536,-69.15895743,-18.3611809,-64.28550752,-5.992619637,-7.113990705,11.82771939,-7.166846551,-65.13557207,-5.934193782,-17.88573021,11.74800067,-101.9053306,-65.75486735,-5.936647237
164.6,18.82850331,-69.82404399,-18.74835144,-65.26490673,-5.653110692,33.01162806,65.49000076,-25.03773249,-65.53469488,-5.906862112,18.84283101,-69.8372413,-18.75081375,-65.26831476,-5.661913837,-7.141543565,12.73826015,-7.345927162,-65.91618951,-5.913733961,-18.00388211,12.64437988,-103.2354542,-66.82477172,-5.91279059
164.7,19.23299006,-69.68912596,-18.37018964,-66.25166343,-5.632134973,33.89339004,64.06558915,-24.85151415,-66.25393262,-5.869131191,19.24335713,-69.69054931,-18.36213348,-66.25487882,-5.644311649,-7.301353914,13.9695049,-8.650118316,-67.48033431,-5.946384138,-17.85952022,13.88661723,-102.3087349,-67.84054036,-5.942740926
164.8,19.44879685,-68.93496615,-17.47644244,-67.74886579,-5.667640176,34.10182877,64.83792247,-23.93614801,-67.48288334,-5.873788513,19.45325627,-68.92669568,-17.45873072,-67.75194243,-5.680263865,-7.210300803,15.14746053,-7.689119067,-68.1633912,-6.80336767,-17.71136834,15.09279173,-101.2833632,-68.22598832,-6.798546832
164.9,19.26046756,-67.87901856,-18.24319267,-68.10849917,-6.531786757,33.91248152,65.92346716,-24.68903388,-68.11421436,-5.91716935,19.25938852,-67.86637338,-18.22118352,-68.11124403,-6.542879298,-7.102051502,16.01351474,-6.641844126,-68.21896825,-6.885230338,-17.58836995,15.99285233,-100.4159716,-68.24652838,-6.882076957
165,18.51929237,-67.65583911,-16.99661909,-68.13450186,-6.893228559,33.17222889,66.18627569,-23.43947259,-68.14033417,-5.988826849,18.51461471,-67.64394715,-16.97624083,-68.1365703,-6.900819711,-7.61192482,15.64686761,-5.468637342,-68.20015696,-6.935842298,-17.91762111,15.65709909,-97.73371922,-68.18425554,-6.936464563
165.1,18.01911836,-67.27655707,-16.1234612,-68.10436845,-7.242598296,32.67926294,66.57676965,-22.575344,-68.10739415,-6.859350794,18.51230434,-68.85834221,-16.32811917,-68.10560093,-7.24499625,-7.821716462,15.24595289,-4.692407405,-67.84670142,-6.939324308,-17.6131949,16.28519418,-99.54438091,-67.49741142,-6.943750359
165.2,17.91124392,-66.71802368,-15.75513055,-67.73437536,-7.034756431,33.07038186,65.53458618,-22.44357494,-67.73305708,-6.941868112,17.9071126,-66.71650621,-15.74636254,-67.73514978,-7.031647423,-6.880860984,16.03587648,-4.756300178,-67.42484979,-6.902563141,-18.11994993,15.05179908,-97.46685394,-66.76184127,-6.909587855
165.3,18.04901472,-66.27703014,-15.8052555,-67.04322327,-7.038875992,33.19316765,65.98081745,-22.51224309,-67.03942436,-7.262254955,18.25178741,-66.27673586,-13.96491252,-67.04421852,-7.031069301,-7.36269176,14.86805915,-4.505909567,-66.97182872,-6.580304778,-17.91402214,14.87600406,-97.8880539,-66.30279555,-6.587948085
165.4,18.52733629,-66.05548415,-14.35256216,-66.34518277,-6.999790517,33.145121,67.82350446,-20.85363151,-66.34106493,-7.030349341,18.52299532,-66.05331976,-14.36405378,-66.34657129,-6.989544538,24.30947832,-85.04241712,-18.81175544,-65.9970241,-6.520465048,13.6684898,-85.0570262,-112.4220459,-65.35423194,-6.526013473
165.5,18.83563973,-66.03911352,-14.96849323,-65.40906471,-6.933275422,19.23965374,67.88250611,-146.0468902,-65.40627202,-7.020585824,4.668105658,-66.03402116,-139.56323,-65.411165,-6.922641036,5.726382643,-70.29507756,-141.8218492,-66.17347344,-6.749234749,18.85423214,-71.90809156,-31.07817021,-68.29025043,-6.752065858
165.6,6.670475555,-66.18207379,-124.5751219,-67.24733659,-6.592632471,21.22409205,67.75584468,-130.805185,-67.24726102,-6.967075836,6.703018908,-66.1739601,-124.3231592,-67.25032746,-6.583147117,6.298443575,-65.40290204,-123.9006887,-68.61994526,-6.762544961,17.89116296,-65.40000966,-22.3441818,-69.17767292,-6.76296308
165.7,-15.52217565,5.18797175,-106.5250469,-68.91678853,-6.781212829,50.31355654,-24.06608078,-135.8823285,-68.91835543,-7.150723525,-16.07958583,7.021099108,-106.1493278,-68.92069335,-6.775516344,5.932630703,-62.95791943,-113.79618,-70.0766712,-6.812215352,17.23474698,-62.8965175,-14.97649175,-69.86135788,-6.812221246
165.8,-17.80139512,13.11910478,-98.58757055,-69.85281393,-6.750218487,48.05146987,-16.16051152,-128.02758,-69.85602447,-7.087624111,-17.83001949,13.24996721,-98.52023981,-69.85686744,-6.749488328,5.85186704,-62.68034148,-108.8753054,-69.93896299,-6.868697079,17.04747374,-62.59237605,-11.0023321,-69.18119148,-6.869954939
165.9,-18.76015924,17.32016493,-94.39373398,-69.4468593,-6.771181325,46.61822913,-10.40019574,-123.6640859,-69.45356818,-7.054345414,-18.77557946,17.38658271,-94.38315733,-69.71999295,-6.774180285,6.034477285,-62.01258494,-105.32292,-68.13961935,-6.907959373,16.99590971,-61.92646943,-9.431216931,-67.35894025,-6.910799342
166,-18.98701676,19.10042121,-92.82538397,-67.63629515,-6.823909122,46.41627114,-8.649270774,-122.1495087,-67.64559811,-7.042846812,-18.99370029,19.11840714,-92.85637229,-67.63659518,-6.828457109,6.963969728,-63.68950827,-104.4111437,-66.8166371,-6.652610766,17.78543107,-63.63008835,-9.787928021,-66.00625575,-6.656766724
166.1,-19.41399635,20.65474555,-94.5950195,-66.56259002,-6.875279739,46.72207863,-8.698714972,-122.368796,-66.30156084,-6.516837407,-19.20367511,20.63810751,-92.81498681,-66.29048599,-6.8797563,7.912392672,-65.57668987,-104.9916675,-65.70261125,-6.626650941,18.67299416,-65.55569174,-10.90667514,-65.1387216,-6.631287702
166.2,-18.59758961,19.35474666,-93.72676577,-65.42689218,-6.641492345,47.14207877,-9.997438626,-125.2433295,-65.43378643,-6.253342357,-18.80228557,19.31743797,-95.6291122,-65.42703083,-6.644720115,8.691093518,-67.19360154,-106.1282357,-65.09002387,-6.318216965,18.7547551,-65.62982394,-13.55792549,-64.78444068,-6.322349856
166.3,-18.28326542,17.39745045,-98.34786751,-65.06860586,-6.636417039,47.89169019,-11.91790646,-126.2653996,-64.80088605,-5.989838342,-18.27685503,17.35353713,-98.41201849,-65.07266335,-6.637148607,8.998927375,-68.27662963,-108.8733455,-64.73867323,-6.270927801,19.63436135,-68.32775041,-15.9986408,-64.70528933,-6.273744358
166.4,-18.30995177,14.74589865,-100.3013338,-64.70790457,-6.343534279,47.65992583,-14.50960396,-130.1189821,-64.70946354,-5.727531415,-18.09383854,14.70778262,-98.51493192,-64.716183,-6.341349778,8.313747375,-69.37113963,-112.478614,-64.40301612,-5.975548398,19.05999321,-69.42558354,-18.8481031,-64.37969916,-5.977039977
166.5,-18.37553331,12.66816839,-101.3704041,-64.36940559,-6.302905829,47.59010137,-16.53163217,-131.2416527,-64.37306882,-5.736577443,-18.37361794,12.64398594,-101.3980956,-64.38107373,-6.298289896,7.734379281,-69.7358877,-113.2933503,-64.36986808,-5.960885026,18.39452167,-69.77764439,-20.72837901,-64.64368864,-5.961458384
166.6,-18.38767797,11.83396444,-103.4859215,-64.34550787,-6.267665064,47.56827742,-17.3364367,-133.3928235,-64.35476512,-5.764845557,-18.38908355,11.8264429,-103.4921764,-64.35743259,-6.261678014,7.278953044,-69.14249454,-115.1674948,-64.93758389,-5.977082634,18.25633602,-69.16505884,-20.16014461,-65.78529967,-5.97744142
166.7,-17.9150256,11.96023792,-101.2307153,-74.48873576,-6.243566277,48.02987015,-17.21852631,-131.1431563,-74.50465183,-6.072272867,-18.13111035,11.96738061,-103.0544252,-74.49921077,-6.236942444,7.242227092,-68.1297765,-114.5668763,-75.66378094,-6.286143981,18.28422347,-68.13241656,-19.20777975,-75.72017805,-6.286873744
166.8,-18.1433297,14.30444008,-100.1796392,-76.60176935,-6.235627446,47.53301856,-17.51044656,-129.812745,-76.62219094,-6.908516063,-18.63843374,11.72113085,-101.8690956,-76.60928987,-6.229135804,7.60701234,-67.06636241,-111.7614547,-76.96825097,-6.87480716,17.84376314,-68.06994982,-15.91984737,-77.30259791,-6.875467524
166.9,-18.18127803,12.76036892,-99.12484604,-80.03789711,-6.249434306,47.30104467,-14.89280556,-128.3414285,-80.33193285,-6.950382642,-18.39695452,12.78142286,-100.9392865,-80.04291145,-6.2436771,7.10569081,-67.1855745,-110.3594611,-80.6473251,-6.934731362,18.00214376,-67.16496806,-14.92108345,-80.70735832,-6.936266318
167,-17.25107424,14.77757204,-98.61728521,-81.68661828,-6.282584845,48.26152584,-12.85204509,-127.5185279,-81.97977406,-6.958467577,-18.03728857,13.7820459,-98.25245559,-81.68989756,-6.277831876,6.684426879,-65.02303705,-111.0633428,-81.7177552,-6.971482944,18.9242107,-65.5711967,-14.57201685,-81.76144448,-6.974961138
167.1,-17.62438115,14.9416915,-97.79629702,-82.31684438,-6.326492626,47.63365505,-15.23967925,-126.3500488,-82.33455519,-6.937536502,-17.628372,14.96047643,-97.78718897,-82.31795779,-6.322680939,7.485037577,-64.38541304,-108.7661534,-82.31285749,-6.974834891,18.60851085,-65.96186525,-14.08793185,-82.06310444,-6.980612614
167.2,-18.11111419,14.75090548,-97.32290857,-82.30881362,-6.370372113,47.17371469,-15.3886875,-125.7725754,-82.3221052,-6.898551621,-18.11141096,14.76076634,-97.32891854,-82.30672522,-6.367175679,7.692665085,-66.69950391,-108.582604,-82.27385472,-6.945628742,18.23781412,-66.72534649,-13.97084445,-82.00564083,-6.952667414
167.3,-18.22452809,14.86352357,-97.37683106,-81.76311416,-6.40725181,47.09231861,-15.2432584,-125.8389869,-82.04442989,-6.851689127,-18.22095046,14.86278873,-97.39110786,-82.02727705,-6.404211079,7.734079885,-66.9962393,-108.7281347,-81.69920194,-6.894256,18.26349503,-67.06274821,-14.28805981,-81.42266648,-6.900888422
167.4,-18.14017079,15.04950511,-97.75490692,-80.75975551,-6.695937601,47.96559612,-13.97683458,-126.6823674,-81.03901938,-6.805449171,-18.134428,15.03995266,-97.7699349,-80.74868656,-6.692785008,-12.55585582,-2.627372402,-100.2352722,-80.94550783,-6.834819374,-15.61319937,-4.289432771,-132.5944117,-80.66868693,-6.839879915
167.5,-17.96249363,15.17038965,-98.29202213,-79.6849838,-6.711749689,48.1185739,-13.75528654,-127.4160024,-79.69043338,-6.243331874,-17.95701473,15.15417272,-98.30348142,-79.67136388,-6.708702279,-16.85378807,10.94707595,-100.7299425,-80.42098461,-7.050513004,-17.72562847,9.292925936,-113.4755479,-82.59301132,-7.05377203
167.6,-8.477902905,15.16553734,-16.94131457,-80.035423,1.63017988,57.38835503,-13.58144753,-47.83205944,-80.03806718,2.123025638,25.43756949,-92.0883954,-33.67376178,-80.02386715,1.633311595,-8.671624908,18.72156913,-18.44765192,-81.35927467,1.302049902,-18.54452695,16.07436112,-103.1059431,-82.20249482,1.040185125
167.7,21.64756213,-72.86295211,-24.09022354,-81.12842687,4.69479918,35.90357171,61.42870236,-28.33879223,-81.1286296,5.424511935,22.30621252,-74.2165963,-22.30581737,-81.12233598,4.698055031,-9.362429642,20.98245088,-9.940505337,-81.15264016,5.112201709,-18.60673185,21.99777698,-98.07948759,-81.44105182,5.114196672
167.8,19.50957593,-64.87659465,-16.11291383,-81.10571869,6.676772517,33.37067445,69.45095142,-22.21229285,-81.10245452,7.077474209,19.48020637,-64.76744863,-16.02389845,-81.1051671,6.680239471,-9.165476616,21.22151348,-2.99917196,-80.88735062,7.547947117,-18.83224524,22.26809565,-94.21301599,-80.02403701,7.553717228
167.9,17.48229764,-62.22790297,-11.3101373,-80.71513529,7.930689616,31.95116732,73.17975593,-17.7542814,-80.43810605,8.247279629,17.46527878,-62.18101407,-11.28087558,-80.44749205,7.933877422,-8.863337081,19.6568623,0.714177095,-79.66480479,8.728974731,-19.61387812,19.69340149,-92.42090032,-78.45599354,8.737343392
168,17.18931573,-60.69159609,-9.602898599,-79.84573139,8.835582116,30.76313513,73.71547616,-15.69835673,-79.83663671,8.816099247,17.18201353,-60.69003041,-9.618067641,-79.84866893,8.837652794,-8.117844976,17.64747891,1.881159475,-78.48376239,9.313964,-19.8327542,16.65400509,-92.39814466,-77.50413253,9.323156602
168.1,16.73072079,-61.88206261,-9.361975215,-79.23991527,8.962050788,31.02564267,73.53085877,-15.81587161,-79.22760621,9.151412924,17.50467463,-60.87786097,-9.75359642,-79.23676957,8.962669714,-8.038227345,14.54596509,1.800678758,-78.38132762,9.404421906,-19.25658554,14.5619414,-95.33590262,-76.85341267,9.412277386
168.2,17.20718653,-63.18906455,-12.18562454,-78.84750429,8.931084073,31.71886488,72.14049921,-16.82365914,-78.83337582,8.833011099,17.98589272,-62.2019412,-12.58764529,-78.83790686,8.930819827,-7.470663088,12.80027421,-1.128285404,-78.51799868,9.101887929,-18.6558993,12.78671305,-98.19065126,-77.0095574,9.107730754
168.3,18.03210963,-65.05631446,-13.19319748,-77.83115796,8.563276689,31.6167569,69.13373934,-19.35228382,-77.81833655,8.455907312,18.04000664,-65.10661821,-13.24392997,-78.0863744,8.562649988,-6.893711215,11.67041654,-2.059138311,-77.51470624,8.47776755,-17.97406699,11.63678344,-98.48162596,-77.42788529,8.482068843
168.4,18.408043,-66.92009883,-17.26535959,-77.82606317,7.660518106,32.29122527,67.18992884,-21.65372,-77.81495251,7.565551516,19.39349355,-65.93992746,-15.81764007,-78.0647065,7.65980106,-6.753683913,11.29863664,-4.099077251,-77.82024364,7.328812118,-17.69980058,11.25961964,-99.59638658,-78.0975594,7.331980728
168.5,18.46707393,-68.89534267,-18.38924316,-77.78038035,6.822807019,32.99814164,66.20839045,-25.03930431,-77.76627157,6.760726849,18.44406877,-68.96991813,-18.41202066,-77.9901079,6.822143897,-7.187904906,11.04725048,-4.979556369,-78.36833263,6.517163188,-17.4491149,12.04790159,-101.7611086,-79.53984981,6.519271443
168.6,19.02991356,-69.33309964,-18.85848985,-77.73241797,6.368526468,32.84154175,64.73656208,-25.2022883,-77.71283497,6.084541457,18.20761403,-70.46649936,-18.51661487,-77.91211979,6.367614438,-7.521941096,9.52662485,-6.939173535,-78.89852678,5.830033611,-17.99556819,12.116093,-100.9705898,-80.12079122,5.831088667
168.7,19.06415052,-69.58956242,-18.3843908,-78.24444021,6.044809164,32.89758856,64.50726686,-24.73116113,-78.22166638,5.794531788,18.02742416,-70.73114317,-19.87263728,-77.86317042,6.043001592,-8.493717447,11.91176955,-7.900883919,-78.87851775,5.529456139,-17.70720718,11.36854836,-100.1729074,-80.10990524,5.529742483
168.8,19.16544593,-69.04623913,-17.51587109,-78.51199443,5.829936792,32.99117623,65.09774541,-23.83228965,-78.49124026,5.864968624,18.14897959,-70.17209552,-19.01230116,-78.13535353,5.826536128,-8.527747562,12.95788389,-6.934499055,-78.86003131,5.591687002,-18.48048008,14.01439899,-100.7481767,-80.03944909,5.591479654
168.9,19.06270121,-68.05218989,-18.38875425,-78.53011264,5.963329787,32.85124899,66.1507194,-24.64835284,-78.51628354,6.018281244,18.28990654,-69.14692371,-18.05092879,-78.45442336,5.958237865,-8.407690765,13.90783701,-5.952064587,-78.84786529,5.74440908,-18.40682282,14.98629528,-99.90669781,-79.92690075,5.743259737
169,19.1580483,-66.91759867,-17.53275079,-78.82980653,6.157601372,32.88851693,67.33729759,-23.7218431,-78.82540784,6.481788653,18.41505559,-67.97654464,-17.18399593,-79.33897366,6.151713768,-8.193865877,14.59495147,-5.130444076,-78.8411953,6.478097493,-18.26068269,15.66042171,-99.37582217,-79.52914403,6.476084419
169.1,19.22957301,-65.88318172,-16.91492944,-78.8563331,6.885635007,32.891966,68.39592933,-23.04821781,-78.86120278,7.20304563,18.50074774,-66.90867577,-16.56848841,-79.41070264,6.619678781,-7.954755645,14.95566646,-4.577910115,-78.83818326,7.209106048,-18.88326394,14.92230709,-98.83405898,-79.14492104,7.206939685
169.2,18.82870787,-65.72059883,-16.39892431,-78.87538691,7.311960957,32.42683989,68.54876662,-22.49944329,-78.88723715,7.611342052,18.30779986,-66.72014316,-14.22656868,-80.00678274,7.309280907,-7.98106763,14.40603007,-2.297262182,-78.83730373,7.624219532,-18.43442098,15.31098814,-99.07409638,-78.52488587,7.621804598
169.3,18.59549119,-65.95569085,-14.36199136,-78.88809821,7.666530938,31.92928611,68.28880097,-22.28585323,-78.90450585,7.683680486,17.84461389,-66.94229648,-14.03789859,-79.49090735,7.665941302,-8.308050335,13.59297789,-2.160461927,-78.83734669,7.698749481,-18.61252832,14.40460338,-97.30382872,-78.21994296,7.69584744
169.4,18.57319428,-65.95438999,-14.64457433,-78.89236491,7.686557256,31.86900008,68.26536199,-22.56870411,-78.91113621,7.684570348,17.80122998,-66.94184325,-14.33990595,-79.19016579,7.686841042,23.33841887,-83.94816102,-16.80573777,-78.83112589,7.701490596,12.99309428,-83.18500497,-112.1775194,-77.95839905,7.957680978
169.5,18.75121078,-65.94488337,-15.15073395,-78.87288289,7.647790418,17.64649222,68.2598181,-147.5589504,-78.89162856,7.897979968,3.547634547,-66.94349562,-139.3354108,-78.83472078,7.648093458,5.400127859,-72.53881398,-140.132655,-78.81866358,7.377532554,18.81789312,-71.75219642,-31.07163925,-80.99361747,7.361828956
169.6,6.627820879,-65.9840848,-122.7315298,-80.18227758,7.577934726,20.13537902,68.2155165,-128.564583,-80.19950036,7.816806637,5.621281314,-66.99334009,-124.0386219,-79.81574014,7.577950849,6.127661095,-65.01351461,-124.2455118,-81.25051603,6.209022979,18.14220301,-65.19775145,-20.56995577,-82.19272704,6.184964177
169.7,-15.68501339,5.505094989,-106.3122015,-81.50234065,7.23428804,50.40676017,-21.77845588,-136.19787,-81.51568487,6.40962765,-15.58789532,5.76269029,-104.3778054,-81.38024808,7.233514016,6.458968217,-61.79597524,-114.4452509,-81.5330295,6.071295232,17.92362854,-61.93076873,-15.38905041,-82.32986353,6.046472724
169.8,-17.50901722,14.03299592,-98.50148413,-81.76373,6.090099236,48.59276632,-13.3072945,-128.5104555,-81.50216941,6.035660524,-17.59143287,14.17005113,-98.48466226,-81.38410491,6.088492997,7.14082814,-60.92259834,-107.9128074,-81.54756383,5.965264612,18.25476013,-61.01360027,-11.71401754,-81.62190498,5.942889953
169.9,-18.84012252,17.72681369,-94.11707717,-81.49324687,5.990882389,46.50174942,-10.67490668,-123.8686404,-81.5038886,5.678973171,-18.89718176,17.79320288,-94.13781774,-81.42698997,5.989439681,7.306496732,-62.36211788,-106.2367842,-80.46025287,6.696595043,17.87765287,-60.82631576,-10.05242611,-79.7519016,6.677295941
170,-19.64684064,18.7302281,-92.31337787,-79.85330092,5.921070099,45.70891157,-9.67511112,-122.1506582,-79.87140813,6.406732753,-20.19421676,20.30974059,-92.10971755,-79.83860224,6.181450827,7.372856719,-63.28249014,-102.9386485,-79.06307235,6.70634573,17.87303986,-63.28095759,-12.02917674,-78.61285844,6.690837469
170.1,-20.09251212,19.92782243,-92.19875206,-78.45740528,6.423103517,45.26650198,-8.464891638,-122.1129675,-78.48131114,6.405862222,-20.11523967,19.89825253,-92.21911818,-78.48685153,6.424302668,7.840707901,-65.54669209,-105.1643068,-77.90764663,7.025863014,18.7108628,-65.53429543,-11.22186748,-77.69311784,7.015634729
170.2,-20.27023844,17.49182722,-92.87800286,-77.3190736,6.717096567,45.64083461,-9.83502834,-125.0455875,-77.34336909,6.71621436,-20.49971985,17.43963969,-94.71143809,-77.64411515,6.719693228,7.798621425,-65.71798384,-107.7991744,-77.01727136,7.368439401,19.21169669,-67.27272681,-14.06595064,-77.03249087,7.102924447
