time,AUV1_x,AUV1_y,AUV1_z,AUV2_x,AUV2_y,AUV2_z,AUV3_x,AUV3_y,AUV3_z,AUV4_x,AUV4_y,AUV4_z,AUV5_x,AUV5_y,AUV5_z,AUV6_x,AUV6_y,AUV6_z,AUV7_x,AUV7_y,AUV7_z,AUV8_x,AUV8_y,AUV8_z,AUV9_x,AUV9_y,AUV9_z
423,253.8,194.6298544,-94.75,253.8,218.8785657,-136.75,274.8,182.5054988,-136.75,232.8,182.5054988,-136.75,250.2992882,192.6072279,-106.9988861,246.7991373,190.5871921,-119.2489016,253.7992192,194.6272318,-126.2488745,264.2999871,188.5621417,-131.4989114,248.5499509,185.5322402,-134.1242662
423.1,253.86,194.5168982,-94.775,253.86,218.7656095,-136.775,274.86,182.3925425,-136.775,232.86,182.3925425,-136.775,250.3594027,192.4942855,-107.0239668,246.8592548,190.4742497,-119.2739837,253.8592884,194.5142964,-126.2739559,264.3598663,188.4492293,-131.5239983,248.6098376,185.4192957,-134.1492703
423.2,253.92,194.4038808,-94.8,253.92,218.6525921,-136.8,274.92,182.2795251,-136.8,232.92,182.2795251,-136.8,250.4194596,192.3813623,-107.0489581,246.9193121,190.3613268,-119.2989741,253.9193125,194.4013788,-126.298948,264.4196173,188.3363435,-131.5489963,248.6695825,185.3063845,-134.1741601
423.3,253.98,194.2908021,-94.825,253.98,218.5395135,-136.825,274.98,182.1664465,-136.825,232.98,182.1664465,-136.825,250.4794214,192.2683652,-107.0738184,246.9792736,190.2483263,-119.3238315,253.9792593,194.2883817,-126.323809,264.4792882,188.223383,-131.5738589,248.7292332,185.1934156,-134.1989226
423.4,254.04,194.1776624,-94.85,254.04,218.4263737,-136.85,275.04,182.0533067,-136.85,233.04,182.0533067,-136.85,250.5392862,192.1552236,-107.0985638,247.0391386,190.1351812,-119.348575,254.0391212,194.1752396,-126.3485548,264.5391247,188.1102643,-131.5986036,248.7890683,185.0802916,-134.2235892
423.5,254.1,194.0644615,-94.875,254.1,218.3131728,-136.875,275.1,181.9401059,-136.875,233.1,181.9401059,-136.875,250.5990469,192.0419121,-107.1232197,247.0989011,190.0218705,-119.3732278,254.098884,194.0619274,-126.3732106,264.600523,187.9969742,-131.6232505,248.8504779,184.9670138,-134.2493947
423.6,254.16,193.9511996,-94.9,254.16,218.1999109,-136.9,275.16,181.8268439,-136.9,233.16,181.8268439,-136.9,250.6586973,191.9284752,-107.1490155,247.1585636,189.9084404,-119.3990209,254.1585437,193.9484891,-126.3990061,264.6624652,187.8835581,-131.6490377,248.9124564,184.8536561,-134.2762319
423.7,254.22,193.8378766,-94.925,254.22,218.0865879,-136.925,275.22,181.7135209,-136.925,233.22,181.7135209,-136.925,250.7194636,191.8150105,-107.1758704,247.2193618,189.7949804,-119.4258726,254.219363,193.8350233,-126.4258603,264.7241349,187.7701112,-131.6758857,248.9741555,184.7402762,-134.3030044
423.8,254.28,193.7244926,-94.95,254.28,217.9732039,-136.95,275.28,181.6001369,-136.95,233.28,181.6001369,-136.95,250.7813126,191.7015644,-107.2026813,247.2812266,189.681537,-119.4526784,254.2812355,193.7215764,-126.4526705,264.7851036,187.6567021,-131.702697,249.0351354,184.6269149,-134.3291901
423.9,254.34,193.6110476,-94.975,254.34,217.8597589,-136.975,275.34,181.486692,-136.975,233.34,181.486692,-136.975,250.8431392,191.5881944,-107.2289051,247.343056,189.5681622,-119.4789001,254.3430661,193.608209,-126.4788945,264.8452517,187.5433668,-131.7289213,249.0952973,184.5135974,-134.3545941
424,254.4,193.4975417,-95,254.4,217.746253,-137,275.4,181.3731861,-137,233.4,181.3731861,-137,250.904398,191.474917,-107.2543375,247.4043085,189.4548791,-119.5043339,254.4043167,193.4949328,-126.5043278,264.9047173,187.4300995,-131.754355,249.1547587,184.4003174,-134.3792595
424.1,254.46,193.3839749,-95.025,254.46,217.6326862,-137.025,275.46,181.2596193,-137.025,233.46,181.2596193,-137.025,250.9648459,191.3615942,-107.279018,247.4647478,189.3415503,-119.5290194,254.4647504,193.3816099,-126.5290095,264.9637139,187.3167646,-131.7790369,249.2137266,184.2869454,-134.4033862
424.2,254.52,193.2703473,-95.05,254.52,217.5190586,-137.05,275.52,181.1459916,-137.05,233.52,181.1459916,-137.05,251.0245466,191.2481061,-107.3031462,247.5244411,189.2280562,-119.5531533,254.524437,193.268121,-126.553139,265.022502,187.2032518,-131.8031663,249.2724906,184.1733835,-134.427244
424.3,254.58,193.1566588,-95.075,254.58,217.4053701,-137.075,275.58,181.0323031,-137.075,233.58,181.0323031,-137.075,251.0836894,191.1344311,-107.3269949,247.5835763,189.1143764,-119.5770062,254.5835682,193.1544449,-126.5769887,265.0813418,187.0895519,-131.827017,249.3313096,184.0596358,-134.4511069
424.4,254.64,193.0429095,-95.1,254.64,217.2916208,-137.1,275.64,180.9185539,-137.1,233.64,180.9185539,-137.1,251.1425208,191.0206099,-107.3508474,247.6424035,189.0005526,-119.6008613,254.6423942,193.0406232,-126.6008416,265.1404012,186.9757067,-131.8508676,249.3903577,183.9457535,-134.4751456
424.5,254.7,192.9290995,-95.125,254.7,217.1778108,-137.125,275.7,180.8047438,-137.125,233.7,180.8047438,-137.125,251.2013221,190.9067079,-107.3748816,247.7012048,188.8866508,-119.6248962,254.7011977,192.926722,-126.6248757,265.1997822,186.8617773,-131.8748954,249.4497192,183.831798,-134.4994732
424.6,254.76,192.8152287,-95.15,254.76,217.06394,-137.15,275.76,180.6908731,-137.15,233.76,180.6908731,-137.15,251.2603045,190.7927848,-107.3992053,247.7601905,188.7727307,-119.6492178,254.760189,192.8128009,-126.6491988,265.259515,186.7478184,-131.8992121,249.5094233,183.7178251,-134.5241064
424.7,254.82,192.7012973,-95.175,254.82,216.9500086,-137.175,275.82,180.5769417,-137.175,233.82,180.5769417,-137.175,251.3195777,190.678879,-107.42384,247.8194688,188.6588304,-119.6738491,254.819475,192.6988978,-126.6738329,265.3195286,186.6338752,-131.9238423,249.569408,183.6038804,-134.5489905
424.8,254.88,192.5873052,-95.2,254.88,216.8360165,-137.2,275.88,180.4629496,-137.2,233.88,180.4629496,-137.2,251.3791574,190.565005,-107.4487123,247.8790524,188.5449637,-119.6987223,254.8790684,192.5850259,-126.6987047,265.3797121,186.5199774,-131.9487078,249.6295658,183.4899936,-134.5740555
424.9,254.94,192.4732526,-95.225,254.94,216.7219639,-137.225,275.94,180.3488969,-137.225,233.94,180.3488969,-137.225,251.439025,190.4510752,-107.4737716,247.9389238,188.4310415,-119.7237839,254.9389453,192.4710976,-126.723764,265.4399415,186.4060451,-131.9737601,249.6897815,183.3760826,-134.599187
425,255,192.3591393,-95.25,255,216.6078506,-137.25,276,180.2347836,-137.25,234,180.2347836,-137.25,251.4991006,190.3369826,-107.4989042,247.9990058,188.3169539,-119.7489164,254.9990233,192.3570057,-126.7488973,265.5001152,186.2919671,-131.9988947,249.7499506,183.2620306,-134.6242933
425.1,255.06,192.2449655,-95.275,255.06,216.4936768,-137.275,276.06,180.1206098,-137.275,234.06,180.1206098,-137.275,251.5592746,190.2227252,-107.5240152,248.0591849,188.2026991,-119.7740257,255.059196,192.2427474,-126.7740093,265.560156,186.1777371,-132.0240146,249.8100085,183.1478254,-134.6493145
425.2,255.12,192.1307312,-95.3,255.12,216.3794425,-137.3,276.12,180.0063755,-137.3,234.12,180.0063755,-137.3,251.6194378,190.1083542,-107.5490476,248.1193511,188.0883271,-119.7990554,255.1193554,192.1283738,-126.7990429,265.6200192,186.0634018,-132.0490599,249.8699028,183.0335063,-134.6741919
425.3,255.18,192.0164364,-95.325,255.18,216.2651477,-137.325,276.18,179.8920808,-137.325,234.18,179.8920808,-137.325,251.6795181,189.9939396,-107.5739279,248.1794316,187.9739079,-119.8239332,255.1794308,192.0139558,-126.8239243,265.6797277,185.9490193,-132.0739527,249.9296453,182.9191006,-134.6989224
425.4,255.24,191.9020812,-95.35,255.24,216.1507925,-137.35,276.24,179.7777256,-137.35,234.24,179.7777256,-137.35,251.7394559,189.8795299,-107.5986686,248.2393851,187.8594949,-119.8486737,255.2393713,191.899545,-126.8486659,265.7395676,185.8346149,-132.0986941,249.9895269,182.8046524,-134.7235562
425.5,255.3,191.7876656,-95.375,255.3,216.0363769,-137.375,276.3,179.66331,-137.375,234.3,179.66331,-137.375,251.7992415,189.765145,-107.6233212,248.2991774,187.7451053,-119.8733281,255.2991553,191.7851584,-126.8733193,265.800931,185.7202017,-132.1233254,250.050921,182.6902067,-134.7492847
425.6,255.36,191.6731897,-95.4,255.36,215.921901,-137.4,276.36,179.548834,-137.4,234.36,179.548834,-137.4,251.8589145,189.6508001,-107.6491278,248.3588567,187.6307557,-119.8991398,255.3588284,191.6708109,-126.8991263,265.8627976,185.6058132,-132.1490958,250.1128106,182.5758376,-134.7761077
425.7,255.42,191.5586534,-95.425,255.42,215.8073647,-137.425,276.42,179.4342977,-137.425,234.42,179.4342977,-137.425,251.9196683,189.5364524,-107.6759702,248.4196308,187.5164039,-119.9259861,255.4196267,191.5564643,-126.9259678,265.9243576,185.4914337,-132.1759044,250.1743727,182.4614909,-134.8029099
425.8,255.48,191.4440568,-95.45,255.48,215.6927681,-137.45,276.48,179.3197012,-137.45,234.48,179.3197012,-137.45,251.9814868,189.4219598,-107.7027604,248.4814516,187.4019072,-119.9527773,255.4814589,191.4419737,-126.9527563,265.9852149,185.3769216,-132.2026765,250.2352271,182.3470242,-134.8291387
425.9,255.54,191.3294,-95.475,255.54,215.5781113,-137.475,276.54,179.2050443,-137.475,234.54,179.2050443,-137.475,252.0432771,189.3072423,-107.7289673,248.5432342,187.2871911,-119.9789828,255.5432462,191.327259,-126.9789614,266.0453041,185.2621978,-132.2288754,250.2953045,182.2323991,-134.8545868
426,255.6,191.214683,-95.5,255.6,215.4633943,-137.5,276.6,179.0903273,-137.5,234.6,179.0903273,-137.5,252.104472,189.192356,-107.7543882,248.604418,187.1723059,-120.0043992,255.6044289,191.2123758,-127.0043807,266.1047222,185.1473261,-132.2542985,250.3547004,182.1176025,-134.8792863
426.1,255.66,191.0999057,-95.525,255.66,215.3486171,-137.525,276.66,178.9755501,-137.525,234.66,178.9755501,-137.525,252.1648838,189.0773741,-107.7790644,248.6648191,187.0573265,-120.0290705,255.6648245,191.0973961,-127.0290561,266.1637171,185.0323533,-132.278986,250.4136795,182.0026699,-134.9034301
426.2,255.72,190.9850684,-95.55,255.72,215.2337797,-137.55,276.72,178.8607127,-137.55,234.72,178.8607127,-137.55,252.224555,188.9623645,-107.8031942,248.7244815,186.9423211,-120.0531963,255.7244831,190.9823879,-127.0531863,266.2225437,184.9173623,-132.3031333,250.4724858,181.8876941,-134.9272893
426.3,255.78,190.8701709,-95.575,255.78,215.1188822,-137.575,276.78,178.7458153,-137.575,234.78,178.7458153,-137.575,252.2836752,188.8473796,-107.8270471,248.7835992,186.8273437,-120.0770474,255.7835941,190.8674031,-127.0770393,266.2814348,184.8023941,-132.3270026,250.5313686,181.7727088,-134.9511166
426.4,255.84,190.7552134,-95.6,255.84,215.0039247,-137.6,276.84,178.6308577,-137.6,234.84,178.6308577,-137.6,252.342513,188.7324648,-107.8508977,248.8424386,186.712432,-120.1008932,255.84243,190.7524873,-127.1008909,266.3405626,184.6874866,-132.3508584,250.5905,181.6577706,-134.9751204
426.5,255.9,190.6401958,-95.625,255.9,214.8889071,-137.625,276.9,178.5158402,-137.625,234.9,178.5158402,-137.625,252.4013476,188.6176519,-107.8749522,248.9012784,186.5976153,-120.1249418,255.9012683,190.6376727,-127.1249465,266.3999908,184.5726714,-132.3749067,250.6499428,181.5429131,-134.9994069
426.6,255.96,190.5251183,-95.65,255.96,214.7738296,-137.65,276.96,178.4007626,-137.65,234.96,178.4007626,-137.65,252.4603756,188.5027934,-107.8992874,248.9603147,186.4827513,-120.1492723,255.9603036,190.5228122,-127.1492827,266.4596995,184.4578,-132.3992315,250.7096667,181.427995,-135.0240156
426.7,256.02,190.4099807,-95.675,256.02,214.658692,-137.675,277.02,178.2856251,-137.675,235.02,178.2856251,-137.675,252.5196895,188.3877647,-107.9239318,249.0196381,186.3677204,-120.1739141,256.0196261,190.4077818,-127.1739269,266.5196368,184.3427609,-132.423867,250.7696066,181.3129248,-135.0488837
426.8,256.08,190.2947833,-95.7,256.08,214.5434946,-137.7,277.08,178.1704276,-137.7,235.08,178.1704276,-137.7,252.5792956,188.2725203,-107.9488263,249.0792587,186.2524758,-120.1988066,256.0792403,190.2925361,-127.1988184,266.5797284,184.2275065,-132.4487528,250.8296971,181.1976547,-135.0739373
426.9,256.14,190.1795259,-95.725,256.14,214.4282373,-137.725,277.14,178.0551703,-137.725,235.14,178.0551703,-137.725,252.6391786,188.1571211,-107.9738787,249.1391585,186.1370718,-120.2238593,256.1391291,190.177136,-127.2238683,266.6398658,184.1120965,-132.4738034,250.8898325,181.0822397,-135.0990548
427,256.2,190.0642087,-95.75,256.2,214.3129201,-137.75,277.2,177.9398531,-137.75,235.2,177.9398531,-137.75,252.6992576,188.0416535,-107.9989585,249.1992377,186.0215946,-120.2489415,256.1992144,190.0616696,-127.2489468,266.6999544,183.9966181,-132.4988893,250.9499193,180.9667634,-135.1241319
427.1,256.26,189.9488317,-95.775,256.26,214.197543,-137.775,277.26,177.8244761,-137.775,235.26,177.8244761,-137.775,252.7594186,187.9261984,-108.0239792,249.25938,185.9061265,-120.2739645,256.2593787,189.9462158,-127.2739673,266.7599424,183.8811522,-132.5239218,251.009906,180.851303,-135.1491143
427.2,256.32,189.8333949,-95.8,256.32,214.0821062,-137.8,277.32,177.7090393,-137.8,235.32,177.7090393,-137.8,252.8195525,187.8108064,-108.0489038,249.3194823,185.7907224,-120.2988892,256.3195124,189.8308244,-127.2988926,266.8198173,183.7657566,-132.5488593,251.0697789,180.7359154,-135.1739895
427.3,256.38,189.7178984,-95.825,256.38,213.9666097,-137.825,277.38,177.5935428,-137.825,235.38,177.5935428,-137.825,252.8795852,187.6954957,-108.0737344,249.379481,185.6754042,-120.323717,256.3795422,189.7155134,-127.3237242,266.879594,183.6504536,-132.5737003,251.1295557,180.620621,-135.1987766
427.4,256.44,189.6023422,-95.85,256.44,213.8510535,-137.85,277.44,177.4779865,-137.85,235.44,177.4779865,-137.85,252.9394866,187.5801616,-108.0984967,249.4393585,185.5600704,-120.3484746,256.4394395,189.6001778,-127.3484877,266.9394854,183.5351385,-132.5984689,251.1894612,180.5053121,-135.2235108
427.5,256.5,189.4867262,-95.875,256.5,213.7354376,-137.875,277.5,177.3623706,-137.875,235.5,177.3623706,-137.875,252.9992634,187.4646771,-108.1232163,249.4991332,185.4445962,-120.3731822,256.4992144,189.4846921,-127.3732077,267.0008858,183.4196566,-132.6231867,251.2508789,180.3898262,-135.2494045
427.6,256.56,189.3710507,-95.9,256.56,213.619762,-137.9,277.56,177.246695,-137.9,235.56,177.246695,-137.9,253.0589331,187.3490027,-108.1490754,249.5588295,185.3289329,-120.3990297,256.5588871,189.3690181,-127.3990625,267.0628129,183.3039587,-132.6490468,251.312811,180.2741281,-135.2763106
427.7,256.62,189.2553155,-95.925,256.62,213.5040268,-137.925,277.62,177.1309599,-137.925,235.62,177.1309599,-137.925,253.1196929,187.2331462,-108.1759764,249.6196504,185.2130897,-120.4259272,256.6196922,189.2531621,-127.4259619,267.1244267,183.1880843,-132.6759507,251.3744212,180.1582551,-135.3031238
427.8,256.68,189.1395208,-95.95,256.68,213.3882321,-137.95,277.68,177.0151652,-137.95,235.68,177.0151652,-137.95,253.1815216,187.1171855,-108.202801,249.6815247,185.0971443,-120.4527527,256.6815348,189.1372014,-127.4527863,267.1853356,183.0721033,-132.7027877,251.4353197,180.0422564,-135.3293208
427.9,256.74,189.0236666,-95.975,256.74,213.2723779,-137.975,277.74,176.8993109,-137.975,235.74,176.8993109,-137.975,253.2433092,187.0011797,-108.2290208,249.7433458,184.9811508,-120.4789746,256.7433209,189.021195,-127.479005,267.2454369,182.9560729,-132.7290139,251.4954157,179.9262069,-135.3547101
428,256.8,188.9077529,-96,256.8,213.1564642,-138,277.8,176.7833972,-138,235.8,176.7833972,-138,253.3045138,186.8851747,-108.2544374,249.8045663,184.8651532,-120.5043949,256.8045138,188.9051891,-127.5044195,267.3048663,182.8400664,-132.7544308,251.5548227,179.8102054,-135.3793465
428.1,256.86,188.7917797,-96.025,256.86,213.040491,-138.025,277.86,176.667424,-138.025,235.86,176.667424,-138.025,253.364932,186.769235,-108.2790972,249.8649789,184.749224,-120.5290593,256.8649181,188.7892476,-127.5290786,267.3638286,182.7241603,-132.7790871,251.6137695,179.6942996,-135.4034387
428.2,256.92,188.6757471,-96.05,256.92,212.9244584,-138.05,277.92,176.5513914,-138.05,235.92,176.5513914,-138.05,253.4245921,186.6533584,-108.3032046,249.9246362,184.6333568,-120.5531714,256.9245666,188.6733678,-127.5531882,267.4226172,182.6083136,-132.8031895,251.6725555,179.5784449,-135.4272659
428.3,256.98,188.5596551,-96.075,256.98,212.8083664,-138.075,277.98,176.4352995,-138.075,235.98,176.4352995,-138.075,253.4836826,186.5373915,-108.3270315,249.9837177,184.5173934,-120.577001,256.9836515,188.5574023,-127.5770173,267.4814853,182.49237,-132.827012,251.7314247,179.4624885,-135.4511084
428.4,257.04,188.4435038,-96.1,257.04,212.6922151,-138.1,278.04,176.3191481,-138.1,236.04,176.3191481,-138.1,253.5424951,186.4212742,-108.3508597,250.0425158,184.4012767,-120.600827,257.0424643,188.4412901,-127.6008446,267.5405935,182.3762716,-132.8508347,251.7905275,179.3463747,-135.4751386
428.5,257.1,188.3272932,-96.125,257.1,212.5760045,-138.125,278.1,176.2029375,-138.125,236.1,176.2029375,-138.125,253.6012979,186.30502,-108.3748709,250.1013074,184.2850223,-120.6248323,257.1012703,188.3250425,-127.6248525,267.6000021,182.2600314,-132.8748372,251.8499443,179.2301162,-135.4994735
428.6,257.16,188.2110233,-96.15,257.16,212.4597346,-138.15,278.16,176.0866676,-138.15,236.16,176.0866676,-138.15,253.6602967,186.1886526,-108.3991787,250.1602932,184.1686515,-120.649135,257.1602729,188.2086822,-127.6491578,267.659724,182.1436703,-132.89914,251.9096798,179.1137388,-135.5241199
428.7,257.22,188.0946941,-96.175,257.22,212.3434054,-138.175,278.22,175.9703385,-138.175,236.22,175.9703385,-138.175,253.7196022,186.0722111,-108.4238082,250.2196018,184.0522074,-120.6737606,257.219583,188.0922457,-127.6737836,267.7196621,182.02723,-132.9237661,251.9696338,178.9972862,-135.549023
428.8,257.28,187.9783058,-96.2,257.28,212.2270171,-138.2,278.28,175.8539501,-138.2,236.28,175.8539501,-138.2,253.7792191,185.955755,-108.4487037,250.2792221,183.9357522,-120.6986537,257.2792032,187.975788,-127.6986761,267.7797278,181.9107742,-132.9486599,252.0297163,178.8808241,-135.5740899
428.9,257.34,187.8618583,-96.225,257.34,212.1105696,-138.225,278.34,175.7375027,-138.225,236.34,175.7375027,-138.225,253.8391028,185.8393207,-108.4737678,250.3390867,183.8193157,-120.7237274,257.3390815,187.8593477,-127.7237419,267.8398219,181.794339,-132.9737296,252.0898171,178.7643917,-135.5992015
429,257.4,187.7453517,-96.25,257.4,211.994063,-138.25,278.4,175.620996,-138.25,236.4,175.620996,-138.25,253.8991329,185.7229333,-108.4988869,250.3991125,183.7029306,-120.7488714,257.3991061,187.7429538,-127.7488666,267.8998427,181.6779469,-132.9988588,252.1498374,178.6479936,-135.6242757
429.1,257.46,187.628786,-96.275,257.46,211.8774973,-138.275,278.46,175.5044303,-138.275,236.46,175.5044303,-138.275,253.9592219,185.6064887,-108.5239785,250.4592076,183.5864776,-120.7739774,257.459192,187.6265031,-127.7739625,267.959758,181.5615006,-133.0239585,252.2097565,178.5315516,-135.6492536
429.2,257.52,187.5121612,-96.3,257.52,211.7608725,-138.3,278.52,175.3878056,-138.3,236.52,175.3878056,-138.3,254.0193033,185.4898672,-108.5489688,250.5192961,183.4698605,-120.7989782,257.5192727,187.5098765,-127.7989572,268.0195797,181.4448756,-133.0489546,252.269576,178.4149527,-135.6741102
429.3,257.58,187.3954775,-96.325,257.58,211.6441888,-138.325,278.58,175.2711218,-138.325,236.58,175.2711218,-138.325,254.0793053,185.373097,-108.5738328,250.57932,183.3531097,-120.823848,257.5792752,187.3931001,-127.823825,268.079289,181.3280834,-133.0738222,252.3292732,178.2981674,-135.6988483
429.4,257.64,187.2787347,-96.35,257.64,211.527446,-138.35,278.64,175.1543791,-138.35,236.64,175.1543791,-138.35,254.1391695,185.2562409,-108.5985702,250.6392215,183.2362653,-120.8485833,257.6391426,187.2762407,-127.8485648,268.1391413,181.2111818,-133.0985615,252.389119,178.1812396,-135.7234988
429.5,257.7,187.1619331,-96.375,257.7,211.4106444,-138.375,278.7,175.0375774,-138.375,236.7,175.0375774,-138.375,254.1988847,185.1393343,-108.623228,250.6989731,183.1193742,-120.8732419,257.6988612,187.1593315,-127.8732236,268.2005365,181.0942175,-133.1232009,252.4505102,178.0642414,-135.7492306
429.6,257.76,187.0450725,-96.4,257.76,211.2937838,-138.4,278.76,174.9207168,-138.4,236.76,174.9207168,-138.4,254.2584932,185.0224069,-108.6490504,250.7586112,183.002458,-120.8990653,257.7584752,187.0424013,-127.8990455,268.2624425,180.9772434,-133.1489929,252.5124264,177.947272,-135.7760542
429.7,257.82,186.928153,-96.425,257.82,211.1768643,-138.425,278.82,174.8037974,-138.425,236.82,174.8037974,-138.425,254.3192239,184.9055105,-108.6759092,250.8193706,182.8855655,-120.9259242,257.8192499,186.925504,-127.9259034,268.3240546,180.8603324,-133.1758286,252.5740376,177.8303586,-135.8028642
429.8,257.88,186.8111747,-96.45,257.88,211.059886,-138.45,278.88,174.6868191,-138.45,236.88,174.6868191,-138.45,254.3810673,184.788641,-108.7027233,250.8812108,182.7686958,-120.9527387,257.8811026,186.8086344,-127.9527173,268.384988,180.7434689,-133.20263,252.6349684,177.7135195,-135.8291019
429.9,257.94,186.6941377,-96.475,257.94,210.942849,-138.475,278.94,174.569782,-138.475,236.94,174.569782,-138.475,254.4428819,184.6717488,-108.7289429,250.9430048,182.6518031,-120.978959,257.9429083,186.6917429,-127.9789394,268.4451117,180.626585,-133.2288465,252.6950924,177.5967239,-135.8545566
430,258,186.5770418,-96.5,258,210.8257531,-138.5,279,174.4526862,-138.5,237,174.4526862,-138.5,254.5041311,184.5546897,-108.7543671,251.004229,182.5347449,-121.0043863,258.0041398,186.5746845,-128.0043691,268.5045643,180.5095432,-133.2542776,252.7545462,177.4798216,-135.8792613
430.1,258.06,186.4598873,-96.525,258.06,210.7085986,-138.525,279.06,174.3355316,-138.525,237.06,174.3355316,-138.525,254.5645915,184.4374302,-108.7790414,251.0646605,182.4174865,-121.0290607,258.0645794,186.4574269,-128.0290478,268.5635767,180.3923354,-133.2789623,252.8135516,177.3627414,-135.9034099
430.2,258.12,186.342674,-96.55,258.12,210.5913853,-138.55,279.12,174.2183184,-138.55,237.12,174.2183184,-138.55,254.6243085,184.3200367,-108.8031653,251.1243567,182.3000885,-121.0531842,258.1242776,186.3400367,-128.0531736,268.6223905,180.2750136,-133.3030987,252.8723599,177.2454907,-135.9272761
430.3,258.18,186.2254022,-96.575,258.18,210.4741135,-138.575,279.18,174.1010465,-138.575,237.18,174.1010465,-138.575,254.6834678,184.2025889,-108.8270152,251.183497,182.1826311,-121.0770323,258.1834218,186.2225921,-128.0770236,268.6812514,180.1576189,-133.3269615,252.9312239,177.1281188,-135.9511448
430.4,258.24,186.1080717,-96.6,258.24,210.356783,-138.6,279.24,173.983716,-138.6,237.24,173.983716,-138.6,254.7423155,184.0851383,-108.8508393,251.2423392,182.0651669,-121.1008517,258.242264,186.1051432,-128.1008441,268.740326,180.0401936,-133.3508138,252.9903121,177.0106883,-135.9751961
430.5,258.3,185.9906826,-96.625,258.3,210.2393939,-138.625,279.3,173.866327,-138.625,237.3,173.866327,-138.625,254.8011366,183.9677151,-108.8748255,251.3011651,181.9477272,-121.1248399,258.3010869,185.987719,-128.1248267,268.7997129,179.9227678,-133.3748536,253.0496976,176.8932483,-135.9995163
430.6,258.36,185.873235,-96.65,258.36,210.1219463,-138.65,279.36,173.7488794,-138.65,237.36,173.7488794,-138.65,254.8601413,183.8503335,-108.899117,251.3601792,181.8303297,-121.1491285,258.3600917,185.8703311,-128.1491142,268.8594206,179.8053652,-133.3991919,253.1093948,176.7758322,-136.0241489
430.7,258.42,185.7557289,-96.675,258.42,210.0044402,-138.675,279.42,173.6313733,-138.675,237.42,173.6313733,-138.675,254.9194351,183.7329873,-108.9237267,251.4194803,181.71297,-121.173738,258.4193757,185.7529713,-128.1737211,268.9193802,179.6879929,-133.4238235,253.1693474,176.658451,-136.0490193
430.8,258.48,185.6381644,-96.7,258.48,209.8868757,-138.7,279.48,173.5138087,-138.7,237.48,173.5138087,-138.7,254.9790278,183.615554,-108.9486176,251.4790836,181.5955274,-121.1986258,258.4789682,185.6355217,-128.1986084,268.9795104,179.5705377,-133.4487194,253.229471,176.5409891,-136.0740232
430.9,258.54,185.5205414,-96.725,258.54,209.7692527,-138.725,279.54,173.3961857,-138.725,237.54,173.3961857,-138.725,255.0388859,183.4979475,-108.9736684,251.5389592,181.4779169,-121.2236777,258.5388386,185.517901,-128.2236583,269.0396978,179.4529167,-133.4737545,253.289645,176.4233592,-136.099104
431,258.6,185.40286,-96.75,258.6,209.6515713,-138.75,279.6,173.2785044,-138.75,237.6,173.2785044,-138.75,255.0989476,183.3801785,-108.9987767,251.5990331,181.3601499,-121.2487878,258.5989165,185.4001238,-128.248767,269.0998456,179.3351452,-133.4988307,253.3497707,176.3055752,-136.1241989
431.1,258.66,185.2851203,-96.775,258.66,209.5338316,-138.775,279.66,173.1607647,-138.775,237.66,173.1607647,-138.775,255.1590961,183.2623017,-109.0238568,251.6591856,181.2422792,-121.2738714,258.6590803,185.282246,-128.2738487,269.1598832,179.2172768,-133.5238765,253.4097872,176.187691,-136.1492151
431.2,258.72,185.1673223,-96.8,258.72,209.4160336,-138.8,279.72,173.0429666,-138.8,237.72,173.0429666,-138.8,255.2192187,183.1443566,-109.0488281,251.7193058,181.1243428,-121.298848,258.7192121,185.1643063,-128.2988231,269.2197608,179.0993479,-133.5488137,253.4696512,176.0697442,-136.1740865
431.3,258.78,185.049466,-96.825,258.78,209.2981773,-138.825,279.78,172.9251103,-138.825,237.78,172.9251103,-138.825,255.2792177,183.0264173,-109.07367,251.7792953,181.0064103,-121.3236965,258.7792191,185.0463823,-128.3236678,269.2794788,178.9814315,-133.573638,253.5293604,175.9518108,-136.198837
431.4,258.84,184.9315514,-96.85,258.84,209.1802628,-138.85,279.84,172.8071958,-138.85,237.84,172.8071958,-138.85,255.339082,182.9085231,-109.0983959,251.8391429,180.888521,-121.3484299,258.8390814,184.928506,-128.3483972,269.3392918,178.8635564,-133.5983603,253.5891731,175.8339224,-136.2234936
431.5,258.9,184.8135787,-96.875,258.9,209.06229,-138.875,279.9,172.689223,-138.875,237.9,172.689223,-138.875,255.3988126,182.7906972,-109.1230318,251.8988581,180.7706973,-121.3730711,258.8988078,184.8106976,-128.3730358,269.4006286,178.7457504,-133.6230114,253.6505169,175.7160909,-136.2492979
431.6,258.96,184.6955478,-96.9,258.96,208.9442591,-138.9,279.96,172.5711921,-138.9,237.96,172.5711921,-138.9,255.458457,182.6729116,-109.1488065,251.9584902,180.6529106,-121.3988402,258.9584468,184.6929245,-128.3988086,269.4625018,178.6279696,-133.6488119,253.7123971,175.5982608,-136.2761422
431.7,259.02,184.5774588,-96.925,259.02,208.8261701,-138.925,280.02,172.4531031,-138.925,238.02,172.4531031,-138.925,255.5192107,182.5550145,-109.1756463,252.0192508,180.5350093,-121.4256732,259.0192329,184.5750327,-128.4256471,269.5240937,178.5100545,-133.675682,253.7740046,175.4802895,-136.3029433
