time,AUV5_ESO_Estimation,AUV6_ESO_Reference,AUV6_ESO_Estimation,AUV7_ESO_Reference,AUV7_ESO_Estimation,AUV8_ESO_Reference,AUV8_ESO_Estimation,AUV9_ESO_Reference,AUV9_ESO_Estimation,
158.6,-0.30642283,-0.31,-0.306476865,-0.31,-0.306274328,-0.31,-0.310798301,-0.31,-0.311186187,-0.31
158.7,-0.308094348,-0.31,-0.308218098,-0.31,-0.30801322,-0.31,-0.310102509,-0.31,-0.310436478,-0.31
158.8,-0.309920733,-0.31,-0.310112793,-0.31,-0.309878664,-0.31,-0.310891177,-0.31,-0.311126602,-0.31
158.9,-0.309704199,-0.31,-0.309986578,-0.31,-0.309708517,-0.31,-0.310837642,-0.31,-0.31082008,-0.31
159,-0.310935443,-0.31,-0.31136976,-0.31,-0.310973671,-0.31,-0.310623548,-0.31,-0.31047207,-0.31
159.1,-0.311143152,-0.31,-0.311653212,-0.31,-0.311132196,-0.31,-0.312121025,-0.31,-0.31194876,-0.31
159.2,-0.31292144,-0.31,-0.31173805,-0.31,-0.311112959,-0.31,-0.311850664,-0.31,-0.311756213,-0.31
159.3,-0.312578671,-0.31,-0.313138335,-0.31,-0.312614936,-0.31,-0.311466229,-0.31,-0.311422621,-0.31
159.4,-0.312015682,-0.31,-0.31246676,-0.31,-0.31205982,-0.31,-0.314557712,-0.31,-0.314565592,-0.31
159.5,-0.311425257,-0.31,-0.311767465,-0.31,-0.311475577,-0.31,-0.321739397,-0.31,-0.325634978,-0.33
159.6,-0.309744352,-0.31,-0.309912425,-0.31,-0.309796736,-0.31,-0.32055267,-0.31,-0.321466395,-0.33
159.7,-0.315528549,-0.31,-0.315097461,-0.33,-0.315646252,-0.31,-0.313809753,-0.31,-0.313200739,-0.31
159.8,-0.316993137,-0.31,-0.316404794,-0.33,-0.316708873,-0.31,-0.307683549,-0.31,-0.306461955,-0.31
159.9,-0.315550877,-0.33,-0.314888464,-0.31,-0.314720766,-0.31,-0.305750182,-0.31,-0.304378023,-0.31
160,-0.312702821,-0.31,-0.312065083,-0.31,-0.311607414,-0.31,-0.303886933,-0.31,-0.302670422,-0.29
160.1,-0.30957375,-0.31,-0.309164033,-0.31,-0.308741821,-0.31,-0.303633201,-0.31,-0.302985169,-0.29
160.2,-0.308782304,-0.31,-0.308565576,-0.31,-0.308421411,-0.31,-0.304925175,-0.29,-0.304806934,-0.29
160.3,-0.307233776,-0.31,-0.307143645,-0.31,-0.307342091,-0.31,-0.307150413,-0.31,-0.307544854,-0.31
160.4,-0.306874185,-0.31,-0.306867028,-0.31,-0.307196742,-0.31,-0.309408262,-0.31,-0.309973792,-0.31
160.5,-0.30746895,-0.31,-0.307504457,-0.31,-0.30799185,-0.31,-0.311262593,-0.31,-0.311544029,-0.31
160.6,-0.308348029,-0.31,-0.3082576,-0.31,-0.308819643,-0.31,-0.31212046,-0.31,-0.312254956,-0.31
160.7,-0.309013432,-0.31,-0.308813401,-0.31,-0.309365317,-0.31,-0.310461842,-0.31,-0.31069895,-0.31
160.8,-0.309843587,-0.31,-0.309532122,-0.31,-0.310069812,-0.31,-0.310106226,-0.31,-0.310301463,-0.31
160.9,-0.308912983,-0.31,-0.308502005,-0.31,-0.309034656,-0.31,-0.30925865,-0.31,-0.30937606,-0.31
161,-0.309813914,-0.31,-0.309357953,-0.31,-0.309626725,-0.31,-0.308688133,-0.31,-0.308758609,-0.31
161.1,-0.309735239,-0.31,-0.309582985,-0.31,-0.309669783,-0.31,-0.308475534,-0.31,-0.308529852,-0.31
161.2,-0.309379101,-0.31,-0.309260606,-0.31,-0.309325322,-0.31,-0.308590736,-0.31,-0.308748033,-0.31
161.3,-0.309282429,-0.31,-0.309184959,-0.31,-0.309262409,-0.31,-0.309089653,-0.31,-0.311002402,-0.31
161.4,-0.311143026,-0.31,-0.310964364,-0.31,-0.311057629,-0.31,-0.31552439,-0.31,-0.315706642,-0.31
161.5,-0.311173964,-0.31,-0.310956973,-0.31,-0.311126166,-0.31,-0.322229488,-0.33,-0.326307814,-0.33
161.6,-0.314801963,-0.31,-0.314659944,-0.33,-0.314799791,-0.31,-0.32625082,-0.33,-0.327048611,-0.33
161.7,-0.322568659,-0.33,-0.322822664,-0.33,-0.32262207,-0.33,-0.321411039,-0.31,-0.320967761,-0.33
161.8,-0.314388695,-0.31,-0.314708236,-0.31,-0.31432297,-0.31,-0.3063757,-0.31,-0.305209241,-0.31
161.9,-0.309020846,-0.31,-0.309334082,-0.31,-0.308861774,-0.31,-0.300690692,-0.29,-0.299283834,-0.31
162,-0.305841777,-0.31,-0.306099688,-0.31,-0.305715421,-0.31,-0.298206526,-0.29,-0.297035691,-0.31
162.1,-0.306084243,-0.31,-0.306307549,-0.31,-0.305975259,-0.31,-0.299104336,-0.29,-0.298320992,-0.31
162.2,-0.30587507,-0.31,-0.305899174,-0.31,-0.305805472,-0.31,-0.302228757,-0.29,-0.301787066,-0.31
162.3,-0.30680849,-0.31,-0.306791822,-0.31,-0.306772666,-0.31,-0.306458575,-0.31,-0.306291903,-0.31
162.4,-0.309650305,-0.31,-0.309711687,-0.31,-0.309640947,-0.31,-0.311868254,-0.31,-0.312035497,-0.31
162.5,-0.312513231,-0.31,-0.312656143,-0.31,-0.312548491,-0.31,-0.316443912,-0.31,-0.316468643,-0.33
162.6,-0.314500005,-0.31,-0.314734522,-0.33,-0.314523329,-0.33,-0.318704683,-0.31,-0.318541881,-0.33
162.7,-0.315290499,-0.31,-0.315681634,-0.31,-0.31532547,-0.31,-0.318881555,-0.31,-0.318791906,-0.33
162.8,-0.315243752,-0.33,-0.315747925,-0.31,-0.315282263,-0.31,-0.317705598,-0.31,-0.317687493,-0.33
162.9,-0.314411179,-0.31,-0.314926897,-0.33,-0.314393491,-0.33,-0.313915448,-0.33,-0.313941922,-0.31
163,-0.312093008,-0.31,-0.312709977,-0.31,-0.312083655,-0.31,-0.310901985,-0.31,-0.310862095,-0.31
163.1,-0.306896596,-0.31,-0.305674332,-0.31,-0.306888585,-0.31,-0.306829061,-0.31,-0.306844303,-0.31
163.2,-0.300997785,-0.29,-0.301424564,-0.29,-0.300961548,-0.29,-0.300223582,-0.29,-0.300169453,-0.31
163.3,-0.299699923,-0.29,-0.300092567,-0.29,-0.299665941,-0.29,-0.298606754,-0.29,-0.298580334,-0.31
163.4,-0.300688352,-0.29,-0.300988328,-0.29,-0.300695149,-0.29,-0.303244062,-0.29,-0.303089108,-0.31
