time,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
6.5,1.805126884,2.066649772,5.120210856,3.226650785,5.468207807
6.6,1.736867025,2.004092378,4.998107242,3.274791654,5.496874629
6.7,1.672074977,1.943013706,4.877448077,3.302533321,5.507324778
6.8,1.610929801,1.883538377,4.75993218,3.308439156,5.501747554
6.9,1.554756706,1.826852856,4.649406882,3.291703016,5.484178166
7,1.503290092,1.774382516,4.550199427,3.251883739,5.464937541
7.1,1.455662513,1.727291768,4.462654068,3.188683695,5.450178663
7.2,1.410336088,1.686207766,4.386018007,3.102611468,5.436893023
7.3,1.367730754,1.652576811,4.317578118,2.994405142,5.420978102
7.4,1.327685462,1.626482044,4.255105804,2.872577676,5.398514228
7.5,1.290695357,1.606869403,4.197321153,2.753299009,5.36575297
7.6,1.257682506,1.592305698,4.141904774,2.644846498,5.319137539
7.7,1.227410244,1.579996575,4.085739932,2.550396372,5.255556109
7.8,1.198816209,1.567830615,4.026590659,2.470455137,5.173873315
7.9,1.171354193,1.55455871,3.962403139,2.402465021,5.073910579
8,1.144800546,1.538823892,3.892019019,2.342994243,4.955612625
8.1,1.118956235,1.519498914,3.815004641,2.288019339,4.820261471
8.2,1.093650207,1.499439684,3.731045386,2.234226656,4.676184777
8.3,1.068499348,1.480191944,3.639908146,2.180060202,4.530252108
8.4,1.04319067,1.461077959,3.542285152,2.127241683,4.386979494
8.5,1.017526792,1.441461279,3.440443225,2.077054106,4.249312009
8.6,0.991406259,1.420754457,3.337798434,2.030722106,4.118880848
8.7,0.964916025,1.398398673,3.239068723,1.989407571,3.995039198
8.8,0.938332243,1.37385685,3.146421147,1.953307655,3.876175057
8.9,0.911813571,1.3466112,3.060588016,1.921358242,3.761538175
9,0.885529275,1.316184719,2.981667913,1.891877296,3.651042883
9.1,0.859737317,1.2821807,2.909344747,1.862879746,3.544456631
9.2,0.834806959,1.244443709,2.841347914,1.832296198,3.441180554
9.3,0.811290937,1.20422919,2.775165123,1.798184099,3.342238219
9.4,0.789957951,1.163924034,2.70888791,1.759392589,3.249346629
9.5,0.771789924,1.125783809,2.64167853,1.715954596,3.164574347
9.6,0.75759521,1.091300385,2.572952391,1.667055608,3.088729909
9.7,0.746834524,1.060465775,2.504327485,1.613577284,3.021659738
9.8,0.73870182,1.033700543,2.437311076,1.558643924,2.962783514
9.9,0.733143602,1.011860877,2.372532764,1.505211433,2.911074114
10,0.729704526,0.994680793,2.310778081,1.455122544,2.865132442
10.1,0.727844683,0.981798614,2.252594978,1.409153011,2.823225418
10.2,0.726706651,0.972593033,2.198074985,1.367963767,2.783515458
10.3,0.7252604,0.966171141,2.146863412,1.33184627,2.744204066
10.4,0.722549448,0.961489371,2.098536143,1.298458191,2.703675057
10.5,0.71784081,0.957463864,2.052290846,1.26592731,2.662504271
10.6,0.710650394,0.953083239,2.007347987,1.232992129,2.621950071
10.7,0.700687342,0.947540012,1.963040558,1.199062741,2.581493997
10.8,0.687817313,0.940569453,1.918852093,1.164320948,2.540677079
10.9,0.672036847,0.93136411,1.874468622,1.129678801,2.499110663
11,0.653408984,0.91947464,1.829823362,1.096669521,2.456421066
11.1,0.632074249,0.904674485,1.785037856,1.067127232,2.412197056
11.2,0.607873903,0.886590416,1.740051244,1.042215579,2.365984982
11.3,0.580567928,0.864915499,1.694620225,1.021958092,2.317307196
11.4,0.551244947,0.840381969,1.649290926,1.005884694,2.265776561
11.5,0.520874977,0.813478405,1.604419198,0.993839887,2.211855532
11.6,0.490208602,0.78418055,1.55959864,0.984201512,2.155053069
11.7,0.459719976,0.752015051,1.515629824,0.975460442,2.095024245
11.8,0.431393176,0.717522377,1.472869782,0.966001216,2.032842472
11.9,0.408605883,0.681726587,1.430734137,0.954822614,1.970641481
12,0.393576432,0.64549114,1.389073892,0.94149448,1.910679852
12.1,0.386280874,0.610439852,1.348565678,0.925951683,1.854874267
12.2,0.384490202,0.577248748,1.309317713,0.908278711,1.804476385
12.3,0.385822521,0.547033023,1.271768596,0.888708609,1.760109683
12.4,0.388353657,0.52210275,1.236630772,0.867948872,1.721849494
12.5,0.390654711,0.503553611,1.203679537,0.846798404,1.689693974
12.6,0.391803251,0.491139262,1.172603864,0.825398282,1.662777591
12.7,0.391258804,0.483410954,1.14318734,0.803503316,1.640225773
12.8,0.388698376,0.478780513,1.115251667,0.780736263,1.621049433
12.9,0.383917759,0.476320435,1.088603688,0.756560208,1.604139957
13,0.376799372,0.475298635,1.063062453,0.730664177,1.588311143
13.1,0.367274321,0.475052363,1.038281994,0.702977163,1.572328269
13.2,0.3553401,0.474910254,1.01385099,0.673716817,1.554949869
13.3,0.341083454,0.474202992,0.989427027,0.643496522,1.534994962
13.4,0.324754387,0.472306741,0.964786083,0.613564522,1.511430529
13.5,0.306849797,0.468661706,0.939827125,0.586291475,1.483555228
13.6,0.287815066,0.462471031,0.913949776,0.562224328,1.451293084
13.7,0.268410228,0.452780297,0.888164787,0.542495292,1.415715856
13.8,0.251157667,0.439705472,0.863108678,0.527588439,1.378266173
13.9,0.239913318,0.423961549,0.838497792,0.516072569,1.339975336
14,0.238631054,0.405993909,0.814446638,0.506780873,1.301445578
14.1,0.247712993,0.386159244,0.791353439,0.498837235,1.262958545
14.2,0.26320164,0.364880936,0.769857578,0.491608785,1.224518296
14.3,0.281675826,0.34287105,0.750853364,0.485115914,1.186105328
14.4,0.300596136,0.321224462,0.734945759,0.479938785,1.148836252
14.5,0.318209657,0.301630127,0.721539381,0.475037606,1.111526119
14.6,0.333283486,0.286557673,0.710007753,0.469251314,1.073400368
14.7,0.345041014,0.279220745,0.699756191,0.461878609,1.034363189
14.8,0.353035795,0.282223131,0.690240422,0.452615325,0.994871268
14.9,0.356997991,0.293483225,0.68087772,0.441318158,0.956091175
15,0.356780575,0.309739279,0.671086752,0.427890953,0.919790687
15.1,0.352324772,0.328313093,0.660361696,0.412361612,0.886901611
15.2,0.343613334,0.347193761,0.648305224,0.394940702,0.858433155
15.3,0.330674515,0.364851707,0.634604071,0.376149351,0.834489229
15.4,0.313581925,0.380212555,0.619076396,0.35703433,0.814745605
15.5,0.292529796,0.392611574,0.601715855,0.340135659,0.799018863
15.6,0.267594817,0.401339315,0.582095131,0.327167743,0.786121119
15.7,0.238805098,0.405623095,0.561265922,0.319810498,0.774748341
15.8,0.207265325,0.405537895,0.540019713,0.319752226,0.763852098
15.9,0.175385601,0.40146017,0.518388742,0.326915993,0.752620688
16,0.147642472,0.393501489,0.496849727,0.338437922,0.740498483
16.1,0.132439859,0.381663344,0.476325888,0.352040541,0.72712361
16.2,0.132594662,0.365918033,0.458277569,0.366005437,0.712332411
16.3,0.143453809,0.34622351,0.444381934,0.379096451,0.696118489
16.4,0.15922847,0.322661793,0.434287923,0.390526144,0.67851865
16.5,0.175761952,0.295475311,0.426954299,0.399370312,0.65846947
16.6,0.190625626,0.265181764,0.42136196,0.405254826,0.636263659
16.7,0.202518176,0.232804248,0.41655929,0.408076018,0.613052739
16.8,0.210771207,0.200374192,0.411776486,0.407606686,0.589603276
16.9,0.215053904,0.171948532,0.406387122,0.40359499,0.566534262
17,0.215200392,0.155209882,0.399905639,0.39580823,0.544448396
17.1,0.211138602,0.154163418,0.391985081,0.384082506,0.524056728
17.2,0.20287213,0.165007995,0.38241121,0.368330568,0.506341406
17.3,0.190487183,0.182210554,0.371116721,0.348583254,0.492629111
17.4,0.174204324,0.201368306,0.358204179,0.325121351,0.48466494
17.5,0.154495405,0.219773236,0.343986991,0.299024364,0.483404234
17.6,0.132039175,0.235644887,0.328475922,0.270877507,0.486968193
17.7,0.108469254,0.247685339,0.313506592,0.241641908,0.493500583
17.8,0.089197016,0.255724302,0.300984388,0.213159682,0.501474849
17.9,0.085368504,0.259919378,0.292219832,0.18977558,0.509681376
18,0.101648079,0.260207138,0.288871255,0.176649946,0.517168284
18.1,0.126720088,0.25646986,0.290417349,0.17331137,0.523247952
18.2,0.152722476,0.248596235,0.294837491,0.177299622,0.527386662
18.3,0.176456474,0.236514909,0.300479778,0.185589307,0.529173379
18.4,0.196562573,0.220218441,0.306032173,0.195465526,0.528244604
18.5,0.212379129,0.199817207,0.310468518,0.204791519,0.524326586
18.6,0.223631407,0.175722176,0.313030902,0.212324774,0.517173446
18.7,0.230168125,0.148845551,0.313147934,0.217176712,0.506598777
18.8,0.231905905,0.121365488,0.310410462,0.218732516,0.492492649
18.9,0.228809182,0.098719363,0.30456049,0.216602782,0.474831007
19,0.220896403,0.092182395,0.295472372,0.210589232,0.453693791
19.1,0.208204589,0.107792108,0.283160064,0.200668385,0.429290288
19.2,0.190814546,0.134278802,0.267832857,0.186998919,0.40197177
19.3,0.168880783,0.162804739,0.249971395,0.169997096,0.372371042
19.4,0.142704201,0.189628936,0.230419611,0.150685194,0.341537105
19.5,0.113006886,0.213163868,0.210643657,0.131888399,0.3114512
19.6,0.081730698,0.232520112,0.192710044,0.117323792,0.284588868
19.7,0.056566031,0.24708493,0.18134324,0.11270731,0.265022332
19.8,0.0538153,0.25686353,0.178177762,0.123169158,0.255102514
19.9,0.069983535,0.262024029,0.180316594,0.144512497,0.253215939
20,0.090896252,0.262584318,0.184992654,0.169004733,0.257031412
20.1,0.110315454,0.258510751,0.189975029,0.192740459,0.264175639
20.2,0.126223018,0.249761485,0.193748268,0.213869025,0.272599528
20.3,0.137868555,0.236304227,0.195367474,0.231746454,0.281713748
20.4,0.144923333,0.218135611,0.194284448,0.245835018,0.290028149
20.5,0.147223657,0.195294608,0.190221149,0.25567206,0.295909997
20.6,0.144671844,0.167909221,0.183128405,0.260972423,0.298462195
20.7,0.137233799,0.136341567,0.173193093,0.261570065,0.297244895
20.8,0.125000207,0.101757824,0.160926111,0.257438691,0.292091772
20.9,0.108115502,0.068299647,0.14734555,0.248570652,0.283031707
21,0.086918375,0.052864289,0.134344503,0.23498121,0.270255575
21.1,0.062506787,0.067559527,0.125210343,0.216753491,0.254178571
21.2,0.039670167,0.093777199,0.124123634,0.194014632,0.235362783
21.3,0.038448544,0.120091913,0.130608973,0.167036331,0.214654356
21.4,0.060573512,0.143312187,0.140556476,0.136515722,0.193503381
21.5,0.085038472,0.162418182,0.150808316,0.10481746,0.174725857
21.6,0.106274003,0.176882014,0.158968419,0.078211164,0.162185041
21.7,0.122994969,0.186347692,0.164598279,0.06910905,0.160275802
21.8,0.135015904,0.190893983,0.167325805,0.077001158,0.170589533
21.9,0.14234732,0.190688413,0.166420445,0.092793841,0.18915248
22,0.144929964,0.185755627,0.161569772,0.109494944,0.211245036
22.1,0.142711544,0.176087248,0.152725233,0.124036522,0.233661299
22.2,0.135665396,0.161687719,0.140141746,0.13515067,0.254433567
22.3,0.123799228,0.142600359,0.124539619,0.142271976,0.272393251
22.4,0.107163269,0.118952977,0.107471828,0.145113685,0.286808913
22.5,0.085916843,0.091130052,0.092339047,0.143516635,0.297200371
22.6,0.060611439,0.060583667,0.085540566,0.137397396,0.303253961
22.7,0.034214539,0.03575279,0.08895625,0.126752321,0.304767798
22.8,0.026807831,0.045270559,0.097590682,0.11165957,0.301636079
22.9,0.04524874,0.073988273,0.107055709,0.092434441,0.293839171
23,0.06592475,0.102500963,0.114866583,0.070285928,0.281383353
23.1,0.08319603,0.127379649,0.119700348,0.049401698,0.264331475
23.2,0.096022764,0.147809769,0.120879272,0.044410056,0.242801914
23.3,0.10409957,0.163505862,0.11810265,0.06461988,0.217018253
23.4,0.107319374,0.174351268,0.111337352,0.091182358,0.187437968
23.5,0.105647819,0.180295986,0.100844482,0.116181392,0.155269139
23.6,0.098993207,0.18125652,0.086940142,0.137436038,0.122908433
23.7,0.087240523,0.17709857,0.072199604,0.154163756,0.096989081
23.8,0.070525107,0.167897468,0.062125948,0.165992694,0.088793608
23.9,0.04916445,0.153785788,0.06420043,0.172797863,0.097801827
24,0.024291933,0.134810896,0.075843375,0.174556271,0.115364206
24.1,0.016761499,0.111017666,0.089315037,0.171302779,0.134676179
24.2,0.04449605,0.082548271,0.100855794,0.163104142,0.15240666
24.3,0.070726228,0.050038894,0.108970559,0.150029429,0.167026041
24.4,0.092387988,0.02044626,0.113051746,0.132154029,0.17779582
24.5,0.109180151,0.033615502,0.112831758,0.109601382,0.184324603
24.6,0.121018592,0.061835029,0.108222558,0.082681059,0.186395863
24.7,0.127869355,0.086947824,0.099273408,0.052580929,0.183893929
24.8,0.129720953,0.107497177,0.08625317,0.028721308,0.176887181
24.9,0.126575489,0.12321979,0.069949776,0.034559401,0.16586573
25,0.11843655,0.134032691,0.052832052,0.05471326,0.150623055
25.1,0.105309906,0.139901007,0.043134004,0.07358073,0.131229946
25.2,0.087281282,0.140851932,0.049174176,0.088453018,0.108287325
25.3,0.064462102,0.136883614,0.061968264,0.098708258,0.083658944
25.4,0.037284682,0.127983972,0.074110691,0.104191113,0.06343013
25.5,0.013358973,0.114158599,0.083034733,0.105098687,0.062952855
25.6,0.024884952,0.09535359,0.087564095,0.101355103,0.084331981
25.7,0.04444763,0.071469357,0.087828478,0.092918009,0.111450213
25.8,0.060246936,0.042733357,0.083984948,0.079813608,0.137265993
25.9,0.071475281,0.012180658,0.075916992,0.062288332,0.159528052
26,0.07787675,0.029132748,0.063875583,0.041293289,0.177118616
26.1,0.079340616,0.058673209,0.049030813,0.024591322,0.190105044
26.2,0.075834069,0.083781035,0.036111837,0.038041034,0.198513227
26.3,0.067369944,0.104012457,0.037092907,0.066000615,0.202293916
26.4,0.053994918,0.119298706,0.048796212,0.091709218,0.201380517
26.5,0.035853851,0.129613241,0.060943327,0.113141061,0.195711279
26.6,0.014197997,0.134936093,0.070026404,0.129871835,0.185247087
26.7,0.017985794,0.135253482,0.07499691,0.141751919,0.169967565
26.8,0.04108735,0.130562182,0.075493843,0.148710033,0.149898593
26.9,0.060165919,0.120869476,0.071411774,0.150707654,0.125152842
27,0.074423376,0.106193061,0.062821518,0.147723423,0.096086709
27.1,0.083753335,0.086568443,0.050105155,0.139751211,0.064015847
27.2,0.088128665,0.062090124,0.03481893,0.126800005,0.036928018
27.3,0.087518172,0.033134733,0.024889009,0.108852385,0.040061746
27.4,0.081941473,0.010536491,0.032145851,0.085956816,0.062994245
27.5,0.071458698,0.034248242,0.044511431,0.058557921,0.086814301
27.6,0.056038573,0.059057818,0.054157575,0.029438703,0.107257761
27.7,0.035647998,0.079167925,0.059851639,0.016949127,0.123291645
27.8,0.012494624,0.09441084,0.061311154,0.031867288,0.134545663
27.9,0.012539772,0.104775566,0.058222835,0.048286099,0.140868567
28,0.0282005,0.110210184,0.05056753,0.060688301,0.142228459
28.1,0.039611881,0.110684659,0.038798639,0.068422535,0.138646839
28.2,0.046161269,0.106189438,0.025303181,0.071356175,0.130156055
28.3,0.047787419,0.096728188,0.022103429,0.069449321,0.116790408
28.4,0.044484143,0.082312822,0.032876198,0.062686545,0.098608715
28.5,0.036261735,0.062968235,0.043843884,0.051080841,0.075767486
28.6,0.023207676,0.038801039,0.0511485,0.034755412,0.048899938
28.7,0.006891263,0.011491334,0.053979757,0.015031857,0.024105567
28.8,0.016576529,0.021499282,0.052118087,0.017423744,0.033162685
28.9,0.032058059,0.0451927,0.045557324,0.041612388,0.059433188
29,0.042870959,0.064394043,0.034536416,0.062233523,0.083391953
29.1,0.048766479,0.07870587,0.020479343,0.078010219,0.102932109
29.2,0.049705464,0.08806789,0.015093032,0.088834362,0.117705984
29.3,0.045688592,0.092462482,0.025133234,0.0946982,0.127636268
29.4,0.036751487,0.091887744,0.034617646,0.095617558,0.132702062
29.5,0.02306003,0.086347685,0.040019747,0.091683816,0.132931168
29.6,0.006564503,0.075748925,0.04048384,0.082787352,0.128134512
29.7,0.012724509,0.060061985,0.03633791,0.069054559,0.118362787
29.8,0.023790969,0.039425495,0.02822017,0.050722508,0.103735034
29.9,0.030304062,0.014352886,0.017904427,0.028820055,0.084265666
30,0.031845392,0.014179656,0.016230037,0.01355119,0.060059965
30.1,0.028298484,0.036305283,0.024875402,0.02123079,0.031928217
30.2,0.019653728,0.053801324,0.03184416,0.033040288,0.014572369
30.3,0.006415091,0.066392793,0.034686765,0.041245569,0.036433455
30.4,0.008823669,0.074064353,0.033018582,0.044923357,0.059765006
30.5,0.018734674,0.076794809,0.026866417,0.043838854,0.078798602
30.6,0.023808546,0.074555661,0.016965913,0.037896636,0.09301023
30.7,0.023927714,0.067325053,0.010701488,0.027103356,0.10228492
30.8,0.019843885,0.055098689,0.016087816,0.01195752,0.10659033
30.9,0.013505457,0.037908521,0.021136889,0.011494113,0.105919483
31,0.007185218,0.016060634,0.022140595,0.030754795,0.100273085
31.1,0.004063466,0.010158189,0.019358254,0.045974128,0.089656597
31.2,0.005306236,0.029485609,0.014568329,0.056296302,0.074085516
31.3,0.006110477,0.04450227,0.010247741,0.061653609,0.053608454
31.4,0.005429391,0.054612271,0.008630528,0.062040707,0.028494353
31.5,0.004354559,0.059762524,0.009044297,0.057543507,0.008540876
31.6,0.00411008,0.059897344,0.008586002,0.048220265,0.033581819
31.7,0.00489736,0.054982072,0.007693456,0.034279137,0.057953532
31.8,0.00645626,0.045112198,0.007873314,0.01745488,0.077517569
31.9,0.007368609,0.030297937,0.008719326,0.011280689,0.092049976
32,0.008543036,0.010939423,0.00968586,0.019809525,0.10158711
32.1,0.009436353,0.013071695,0.010251512,0.026839857,0.106250136
32.2,0.009446855,0.031597687,0.010272252,0.029648998,0.106007465
32.3,0.008639095,0.045432084,0.009804163,0.027812464,0.100807492
32.4,0.007348787,0.054314731,0.008975004,0.021233534,0.090600143
32.5,0.005863722,0.058205305,0.007885866,0.010502329,0.075373613
32.6,0.004547883,0.057103184,0.006794491,0.00927948,0.055205757
32.7,0.003727627,0.05102346,0.006015594,0.02092119,0.030453861
32.8,0.003507559,0.039981854,0.005683222,0.028749661,0.008850912
32.9,0.003748802,0.024033389,0.005712026,0.031719701,0.027725959
33,0.004161732,0.00524964,0.005915986,0.029920316,0.048639185
33.1,0.004529844,0.015012452,0.006126985,0.023421319,0.06501974
33.2,0.004756944,0.027957006,0.006259921,0.014822676,0.076491747
33.3,0.0047796,0.036073091,0.006293475,0.007488195,0.082976011
33.4,0.004620198,0.039236922,0.006285563,0.004967693,0.084468283
33.5,0.004438543,0.037441692,0.006337104,0.006938612,0.080987465
33.6,0.003821099,0.030627075,0.00565285,0.007876826,0.072607035
33.7,0.002616145,0.018747173,0.005087611,0.007746597,0.059385637
33.8,0.002751954,0.003039416,0.006027508,0.008205973,0.041386488
33.9,0.004331465,0.015171519,0.007600468,0.009587419,0.019322557
34,0.005517298,0.027285739,0.008765892,0.010808536,0.012696885
34.1,0.005960905,0.034392711,0.008796054,0.012016607,0.032394408
34.2,0.005726181,0.036405323,0.007910157,0.012705213,0.049154896
34.3,0.00530889,0.033372435,0.006635766,0.012219139,0.061231289
34.4,0.005614536,0.025477392,0.005919429,0.010915875,0.068497119
34.5,0.006265346,0.013305841,0.005860591,0.00929318,0.070858862
34.6,0.006621599,0.004520275,0.005990002,0.007796449,0.06824723
34.7,0.006467163,0.010188749,0.005936441,0.006543384,0.060624474
34.8,0.005761507,0.013938373,0.005550288,0.005527572,0.047972938
34.9,0.004621533,0.013314434,0.00490721,0.004604626,0.030293642
35,0.003470219,0.009220611,0.004227842,0.003999287,0.007789989
35.1,0.002908378,0.00407677,0.003762676,0.003583742,0.016499757
35.2,0.003112145,0.005127617,0.003634232,0.003955329,0.036199497
35.3,0.00366546,0.009658439,0.003819785,0.005139342,0.05094246
35.4,0.004240448,0.012757865,0.004134251,0.006103562,0.060646761
35.5,0.004725442,0.01389848,0.004452203,0.006673662,0.065277132
35.6,0.004606759,0.013005621,0.003875429,0.007050265,0.064935813
35.7,0.003873186,0.010542034,0.003208143,0.007623914,0.059686909
35.8,0.003917269,0.007939059,0.004330425,0.007931158,0.0494225
35.9,0.004981465,0.006627644,0.006156113,0.008131414,0.034215019
36,0.00582605,0.006436712,0.007442345,0.008412561,0.014845276
36.1,0.005972427,0.00639632,0.007902347,0.008398067,0.011091984
36.2,0.005374477,0.005763576,0.007243313,0.008003984,0.027046945
36.3,0.004769443,0.004656082,0.005945306,0.007644529,0.039224766
36.4,0.005238427,0.004058372,0.005321883,0.007732649,0.046603215
36.5,0.00630562,0.004205443,0.005583649,0.008030177,0.049054442
36.6,0.006371252,0.003405497,0.005211496,0.007621283,0.046444948
36.7,0.006056873,0.002752365,0.004732173,0.007165874,0.038887768
36.8,0.005860342,0.003456432,0.004712135,0.00702549,0.026499853
36.9,0.005767163,0.004530161,0.004983253,0.00701772,0.009772858
37,0.005547925,0.005261854,0.005139489,0.006805569,0.012392544
37.1,0.005021506,0.005518429,0.004946366,0.006200596,0.028529891
37.2,0.00407105,0.005341352,0.004291747,0.005110632,0.040037218
37.3,0.002971286,0.005015717,0.003435954,0.003886721,0.046638858
37.4,0.002438904,0.00497951,0.002990998,0.003158343,0.048316034
37.5,0.002945484,0.005400377,0.00329888,0.003586478,0.045024442
37.6,0.003310672,0.005580859,0.003083576,0.00471684,0.036882723
37.7,0.003340202,0.005345897,0.002773414,0.006183773,0.02414124
37.8,0.004090382,0.005530045,0.003878248,0.007516712,0.009255141
37.9,0.005377792,0.006358272,0.005490846,0.007875864,0.013561088
38,0.006231691,0.007132253,0.006552853,0.007256074,0.02418308
38.1,0.006315848,0.007424329,0.006779729,0.006435123,0.030756409
38.2,0.005793499,0.007328533,0.006370994,0.005681104,0.03258541
38.3,0.004852555,0.006692436,0.005437397,0.005029375,0.029527467
38.4,0.003750756,0.00501191,0.003875441,0.004557803,0.021578814
38.5,0.003947988,0.003733056,0.003260733,0.004649926,0.00900427
38.6,0.005186597,0.003864697,0.004180116,0.005057421,0.008145237
38.7,0.006328059,0.004678334,0.005303086,0.006610939,0.020100193
38.8,0.006925368,0.005321046,0.005950621,0.008175579,0.027438555
38.9,0.006740214,0.005370449,0.005840362,0.008735626,0.029730123
39,0.005171732,0.003794079,0.004344604,0.007726418,0.026792321
39.1,0.003714247,0.002242488,0.003156175,0.006240174,0.020145798
39.2,0.003736208,0.002951012,0.003657484,0.005330302,0.013068959
39.3,0.004566512,0.004447595,0.004758842,0.005297616,0.00778248
39.4,0.005172353,0.005494766,0.005475064,0.005570359,0.005773851
39.5,0.005250508,0.005937969,0.005604663,0.005599123,0.005125232
39.6,0.004384031,0.005425084,0.004594807,0.005425726,0.005129859
39.7,0.002906328,0.004284575,0.002891724,0.005727477,0.006372515
39.8,0.003151819,0.004233958,0.003084733,0.006619746,0.008398913
39.9,0.004865292,0.005456433,0.004839011,0.007302305,0.010455884
40,0.006065967,0.006499633,0.006082052,0.007295049,0.01207199
40.1,0.00631745,0.006811228,0.006385285,0.006648738,0.013083972
40.2,0.005779539,0.00651535,0.005910738,0.005726997,0.01349144
40.3,0.004907635,0.006052957,0.005105895,0.005015114,0.013399671
40.4,0.004198162,0.005760821,0.004427221,0.004711065,0.012614728
40.5,0.003135959,0.004645089,0.003149205,0.003452304,0.009864552
40.6,0.003040742,0.003588071,0.002444363,0.00159257,0.00605604
40.7,0.004316173,0.003745441,0.003446301,0.003328595,0.003236283
40.8,0.005612859,0.004554515,0.004674397,0.005435482,0.003022076
40.9,0.006343816,0.005089728,0.005378003,0.006658859,0.003797284
41,0.006418398,0.005067834,0.0054471,0.006956801,0.00407401
41.1,0.00583135,0.004518678,0.004895859,0.005921837,0.003171584
41.2,0.004947924,0.003915003,0.004116386,0.004701049,0.003296183
41.3,0.004301867,0.003872717,0.003715783,0.005122135,0.005687736
41.4,0.003124889,0.003640552,0.002914795,0.005734769,0.007453886
41.5,0.002588703,0.004042942,0.002947798,0.006247308,0.008282258
41.6,0.003245132,0.004775211,0.003653156,0.00692002,0.009004647
41.7,0.004089061,0.005255087,0.004360184,0.007778238,0.009820851
41.8,0.005346336,0.006017794,0.005536189,0.008530714,0.010274873
41.9,0.006604475,0.006957681,0.006751895,0.008666927,0.009974871
42,0.00706165,0.007289591,0.007196951,0.007870159,0.008852571
42.1,0.006575146,0.006833323,0.0067294,0.006307897,0.00733256
42.2,0.00545736,0.005889068,0.005661418,0.004435252,0.006128685
42.3,0.004278929,0.005043698,0.004565373,0.002967027,0.005794389
42.4,0.003745221,0.004837466,0.004089284,0.002786033,0.006224301
42.5,0.004089033,0.005275279,0.004413635,0.003514886,0.006852893
42.6,0.004055835,0.005095382,0.00429909,0.00383701,0.006661204
42.7,0.003370832,0.003887092,0.003320663,0.004049376,0.005590913
42.8,0.003653103,0.003311006,0.003202831,0.005069969,0.005077188
42.9,0.004681054,0.003861358,0.004067097,0.006279619,0.005295109
43,0.005558719,0.004608843,0.004876725,0.006375824,0.004424711
43.1,0.005906217,0.004925318,0.005135389,0.00570686,0.002745401
43.2,0.005553881,0.00461209,0.004685214,0.005019252,0.001924993
43.3,0.004683676,0.003943368,0.003774491,0.004708839,0.003151568
43.4,0.003872577,0.003568401,0.003088137,0.004816859,0.004720315
43.5,0.003781889,0.004001075,0.003375264,0.00434919,0.004924518
43.6,0.003907998,0.004514885,0.003673656,0.00381622,0.005438284
43.7,0.003945699,0.004721179,0.003767174,0.005569886,0.007564497
43.8,0.004350159,0.005021268,0.004295636,0.007720176,0.009474053
43.9,0.004870857,0.005398899,0.0049565,0.008655838,0.010004995
44,0.0059163,0.006312436,0.006079182,0.008748151,0.009692217
44.1,0.006749845,0.007105542,0.006949418,0.00822756,0.008957836
44.2,0.006939145,0.007332016,0.007174534,0.007345546,0.008136122
44.3,0.006499754,0.006976736,0.006782988,0.006410134,0.007487572
44.4,0.005610174,0.006210781,0.005945622,0.005598028,0.007032868
44.5,0.004583269,0.005351842,0.004940369,0.004805951,0.006544624
44.6,0.003955096,0.00486032,0.004247638,0.003985657,0.005989992
44.7,0.003809097,0.004719351,0.003975398,0.003231562,0.00544792
44.8,0.002887374,0.003592947,0.002876086,0.00194587,0.004021287
44.9,0.002897507,0.002933459,0.002655419,0.002890062,0.003436859
45,0.004326426,0.003898449,0.004015781,0.005024017,0.004613081
45.1,0.005600204,0.005084258,0.005211872,0.006583268,0.005872749
45.2,0.006091666,0.005633781,0.005575046,0.007176315,0.006411419
45.3,0.005669528,0.005350941,0.005015955,0.006269325,0.005485281
45.4,0.004647884,0.004542701,0.003932792,0.004287058,0.003477132
45.5,0.003793381,0.004019206,0.00319445,0.003157516,0.001992758
45.6,0.003171228,0.003778998,0.0026385,0.004191294,0.00399593
45.7,0.002812131,0.003718485,0.002292445,0.005977876,0.006405825
45.8,0.00379662,0.004571356,0.003515931,0.006774562,0.007381013
45.9,0.005343815,0.005919894,0.005205231,0.006778776,0.007396232
46,0.006340218,0.006824213,0.006262672,0.00698419,0.007536302
46.1,0.006512249,0.00698627,0.006473479,0.007371238,0.007984867
46.2,0.006036511,0.006571954,0.006036179,0.007580691,0.008393127
46.3,0.004926371,0.005531591,0.004978435,0.007091859,0.008184985
46.4,0.003054833,0.003669291,0.003286752,0.005585497,0.007133823
46.5,0.002592009,0.002985778,0.003060027,0.004526848,0.006448986
46.6,0.003980426,0.004119698,0.004403732,0.004712494,0.006548103
46.7,0.005254415,0.00532711,0.005613365,0.005380358,0.006900732
46.8,0.00584391,0.005912401,0.006152827,0.005718655,0.007000222
46.9,0.005508444,0.005554888,0.005755748,0.005215454,0.006345679
47,0.004371567,0.004191191,0.004406968,0.003842458,0.004607793
47.1,0.00403723,0.003548233,0.003724738,0.003697305,0.003735419
47.2,0.004743662,0.004223931,0.004213788,0.004986165,0.004649075
47.3,0.005375332,0.004969944,0.004743586,0.006156723,0.005880283
47.4,0.005346361,0.005118949,0.004661336,0.006561784,0.00653406
47.5,0.004759984,0.004798134,0.004110525,0.005772845,0.005712559
47.6,0.003771197,0.00413503,0.003107721,0.00429012,0.004381684
